source_id,source_type,source_ref_id,title,url,published_at,fetched_at,content_format,content_hash,content_text,content_preview,notes
youtube_description:youtube_zlcjdyc17x4,youtube_description,youtube_zlcjdyc17x4,フルファイト！きょうないvsレーサー・ガルシア ターゲットNo.99 ライト級ワンマッチ,https://www.youtube.com/watch?v=zlcjDyC17X4,20241208,2026-05-28T12:51:48+00:00,plain_text,dc22c0ab1545e058a377c06ecd096bb5f17902c6153c507c0e2b7784f7c4ee76,"ターゲットNo.99
☆ライト級ワンマッチ
🟥きょうない26歳 167cm せみおかトレーニング【2勝3敗】
🆚
🟦レーサー・ガルシア
20歳 178cm チームセイバー
【1勝1敗】
#格闘技
#MMA
#架空
#クロコップ
#アラカク
#あらかく","ターゲットNo.99
☆ライト級ワンマッチ
🟥きょうない26歳 167cm せみおかトレーニング【2勝3敗】
🆚
🟦レーサー・ガルシア
20歳 178cm チームセイバー
【1勝1敗】
#格闘技
#MMA
#架空
#クロコップ
#アラカク
#あらかく",Imported from yt-dlp info.json: zlcjDyC17X4.info.json
youtube_description:youtube_s3nteou2hx8,youtube_description,youtube_s3nteou2hx8,２０２４アラカクベストバウトランキング！！,https://www.youtube.com/watch?v=s3nteOu2hx8,20250114,2026-05-28T12:51:48+00:00,plain_text,cf456b7835fee1a63bb5eea8b6252a983c2905d10b6f2bdd9ff36d376bb2a5b4,"【アラカクファン代表クロコップ荒木の2024年ベストバウト7選！】
①エンペラーNo.115ライト級タイトルマッチ
マルコ・フレイザー🆚ブルーワン
Full Fight！⬇️
https://youtu.be/qwxSvGTScqE?si=wOuvP0_5HuX_rD1m
ライブ⬇️（試合は1：24：30から）
https://youtu.be/8Hb2EkQhMlw?si=FBeZnD4_vjEAmrVd
②ターゲットNo.96ミドル級王座決定戦
おとさわ🆚かべい
Full Fight！⬇️
https://youtu.be/5zBvriy_62w?si=dvEwAF0Vir90D5en
ライブ⬇️（試合は1：20：03から）
https://youtu.be/FZjjFK0lzQw?si=we8aWoC7kwpfweAc
③M・H No.35ライト級ワンマッチ
ムラト・クツワ🆚かわかみ
Full Fight！⬇️
https://youtu.be/WTGb-0m60Sk?si=3w1zNXL4DcQnPdzN
試合観戦配信⬇️（試合は54：05から）
https://www.youtube.com/live/d72RJ0YEoc0?si=WwGAxC0Rxt04ZNhe
④M・H No.32ライト級ワンマッチ
アイス・トロン🆚ランダーデビル
Full Fight！⬇️
https://youtu.be/vovIkSVMlRk?si=z5LsBPboQnNl9zGQ
試合観戦配信⬇️（試合は2：07：32から）
https://www.youtube.com/live/HQpl6UCl3zQ?si=X0cF0WCO9YJDAGjP
⑤ターゲットNo.98ライト級ワンマッチ
フラーム・グラン🆚だいな
Full Fight！⬇️
https://youtu.be/pj937DFyDtI?si=QBEeYjtXz30TWVQi
ライブ⬇️（試合は1：08：03から）
https://youtu.be/Q950wPcZuME?si=-mzg4F8nTn7Zo-H9
⑥M・H No.35 ミドル級ワンマッチ
らんちゃーすがや🆚あかそ
Full Fight！⬇️
https://youtu.be/qx9QZiZzRu8?si=AsdqwszqFpD4GF2C
ライブ⬇️（試合は59：55から）
https://youtu.be/yN9h0C5MDHM?si=PxsK3O8R8pYMOshg
⑦エンペラーNo.114ミドル級ワンマッチ
さかえだ🆚チャールス・ブランディン
Full Fight！⬇️
https://youtu.be/aGecFMRiMAg?si=v_amKsGVpBldH5_s
試合観戦配信⬇️（試合は1：26：46から）
【ライブ告知】
まによんpresents
『アラカク試合だけのライブNo.2【第7回MAXバウトライト級GP二回戦】』
【日程】2025年1月31日（金）
【会場】新宿ハイジアV1
【開場】19時15分
【開演】19時30分
【最大延長】21時30分
【料金】前売り予約1500円／当日2000円
⚠️アラカクの説明はありません❗️
こちら見てきたらわかりやすいです👀⬇️
https://youtu.be/yN9h0C5MDHM?si=PxsK3O8R8pYMOshg
ご予約⬇️
https://t.co/6qbZtl1kDF
#アラカク
#あらかく
#格闘技
#架空
#クロコップ
#MMA","【アラカクファン代表クロコップ荒木の2024年ベストバウト7選！】
①エンペラーNo.115ライト級タイトルマッチ
マルコ・フレイザー🆚ブルーワン
Full Fight！⬇️
https://youtu.be/qwxSvGTScqE?si=wOuvP0_5HuX_rD1m
ライブ⬇️（試合は1：24：30から）
https://youtu.be/8Hb2EkQhMlw?si=FBeZnD4_vjEAmrVd
②ターゲットNo.96ミドル級王座決定戦
おとさわ🆚かべい
Full Fight！⬇️
https://youtu.be/5zBvriy_62w?si=dvEwAF0Vir90D5en
ラ",Imported from yt-dlp info.json: s3nteOu2hx8.info.json
youtube_description:youtube_uqc4ki4qmai,youtube_description,youtube_uqc4ki4qmai,【見どころ動画】第7回MAXバウトライト級GP二回戦［Aブロック第一試合］つくりはらvsランダーデビル【概要欄見て】,https://www.youtube.com/watch?v=UqC4KI4QmaI,20250115,2026-05-28T12:51:48+00:00,plain_text,488b1d7e29eebabc8d298de7167444ed6e158a045bf31a4691e62e9b2fa04f93,"【ライブ告知】
まによんpresents
『アラカク試合だけのライブNo.2【第7回MAXバウトライト級GP二回戦】』
【日程】2025年1月31日（金）
【会場】新宿ハイジアV1
【開場】19時15分
【開演】19時30分
【最大延長】21時30分
【料金】前売り予約1500円／当日2000円
⚠️アラカクの説明はありません❗️
こちら見てきたらわかりやすいです👀
⬇️
https://youtu.be/yN9h0C5MDHM?si=PxsK3O8R8pYMOshg
ご予約⬇️
https://t.co/6qbZtl1kDF
【第7回MAXバウトライト級GP二回戦Aブロック】🚨①名前②キャッチコピー③年齢④身長⑤所属ジム⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手
☆Aブロック第一試合🟥①つくりはら②ラビット拳法伝承者③25歳④174cm⑤バトン柔術⑥【5勝0敗】⑦ターゲット⑧1回目⑨元ジャパンファイトライト級王者⑩コルト・アプロー🆚🟦 ①ランダーデビル②デビル軍最強の男③35歳④174cm⑤デビル軍⑥【27勝5敗】⑦M・H⑧5回目⑨現M・Hライト級王者第5回 MAXバウトライト級トーナメント優勝⑩ブルーワン
#アラカク
#あらかく
#格闘技
#架空
#クロコップ
#MMA","【ライブ告知】
まによんpresents
『アラカク試合だけのライブNo.2【第7回MAXバウトライト級GP二回戦】』
【日程】2025年1月31日（金）
【会場】新宿ハイジアV1
【開場】19時15分
【開演】19時30分
【最大延長】21時30分
【料金】前売り予約1500円／当日2000円
⚠️アラカクの説明はありません❗️
こちら見てきたらわかりやすいです👀
⬇️
https://youtu.be/yN9h0C5MDHM?si=PxsK3O8R8pYMOshg
ご予約⬇️
https://t.co/6qbZtl1kDF
【第7回MAXバウトライト級GP二回戦Aブロック】🚨①名前②キャッ",Imported from yt-dlp info.json: UqC4KI4QmaI.info.json
youtube_description:youtube_3iszag1c2f0,youtube_description,youtube_3iszag1c2f0,【見どころ動画】第7回MAXバウトライト級GP二回戦［Aブロック第二試合］イスカン・アステvsマルコ・フレイザー【概要欄見て】,https://www.youtube.com/watch?v=3iSZAG1C2f0,20250116,2026-05-28T12:51:48+00:00,plain_text,a89bf1620759d80ec5184a82b7f0b86cc099f664009e7120ae60dafd28247030,"【ライブ告知】
まによんpresents
『アラカク試合だけのライブNo.2【第7回MAXバウトライト級GP二回戦】』
【日程】2025年1月31日（金）
【会場】新宿ハイジアV1
【開場】19時15分
【開演】19時30分
【最大延長】21時30分
【料金】前売り予約1500円／当日2000円
⚠️アラカクの説明はありません❗️
こちら見てきたらわかりやすいです👀
⬇️
https://youtu.be/yN9h0C5MDHM?si=PxsK3O8R8pYMOshg
ご予約⬇️
https://t.co/6qbZtl1kDF
【第7回MAXバウトライト級GP二回戦Aブロック】🚨①名前②キャッチコピー③年齢④身長⑤所属ジム⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手
☆Aブロック第二試合
🟥 ①イスカン・アステ
②ステゴロの伝説
③33歳④172cm⑤RFチームクリスタル
⑥【5勝1敗】⑦M・H⑧1回目
⑨元リアルファイトライト級王者
元グレネードライト級王者
🆚
🟦 ①マルコ・フレイザー
②逆襲の疾風レスラー
③32歳④170cm⑤ユーリンジム
⑥【9勝2敗】⑦エンペラー⑧2回目
⑨元アルバトロスライト級王者
元エンペラーライト級王者
⑩ブルーワン
#アラカク
#あらかく
#格闘技
#架空
#クロコップ
#MMA","【ライブ告知】
まによんpresents
『アラカク試合だけのライブNo.2【第7回MAXバウトライト級GP二回戦】』
【日程】2025年1月31日（金）
【会場】新宿ハイジアV1
【開場】19時15分
【開演】19時30分
【最大延長】21時30分
【料金】前売り予約1500円／当日2000円
⚠️アラカクの説明はありません❗️
こちら見てきたらわかりやすいです👀
⬇️
https://youtu.be/yN9h0C5MDHM?si=PxsK3O8R8pYMOshg
ご予約⬇️
https://t.co/6qbZtl1kDF
【第7回MAXバウトライト級GP二回戦Aブロック】🚨①名前②キャッ",Imported from yt-dlp info.json: 3iSZAG1C2f0.info.json
youtube_description:youtube_2cpxeyxdlp8,youtube_description,youtube_2cpxeyxdlp8,【見どころ動画】第7回MAXバウトライト級GP二回戦［Bブロック第一試合］コルト・アプローvsブルーワン【概要欄見て】,https://www.youtube.com/watch?v=2CpXEYXDlP8,20250117,2026-05-28T12:51:48+00:00,plain_text,25cbefd6bff88647567ebbc5a51ed8be647ccacf269a0968d73f0a3aec09aa3a,"【ライブ告知】
まによんpresents
『アラカク試合だけのライブNo.2【第7回MAXバウトライト級GP二回戦】』
【日程】2025年1月31日（金）
【会場】新宿ハイジアV1
【開場】19時15分
【開演】19時30分
【最大延長】21時30分
【料金】前売り予約1500円／当日2000円
⚠️アラカクの説明はありません❗️
こちら見てきたらわかりやすいです👀
⬇️
https://youtu.be/yN9h0C5MDHM?si=PxsK3O8R8pYMOshg
ご予約⬇️
https://t.co/6qbZtl1kDF
【第7回MAXバウトライト級GP二回戦Aブロック】🚨①名前②キャッチコピー③年齢④身長⑤所属ジム⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手
☆Ｂブロック第一試合
🟥①コルト・アプロー
②連覇を狙うホワイトバイパー
③39歳④175cm⑤マジシャンズ
⑥【21勝12敗】⑦エンペラー⑧5回目
⑨元エンペラーライト級王者
第6回 MAXバウトライト級トーナメント優勝
⑩ランダーデビル
🆚
🟦①ブルーワン
②皇帝ビッグウェーブ
③28歳④178cm⑤エキサイトクラス
⑥【17勝5敗】⑦エンペラー⑧5回目
⑨現エンペラーライト級王者
⑩イスカン・アステ
#アラカク
#あらかく
#格闘技
#架空
#クロコップ
#MMA","【ライブ告知】
まによんpresents
『アラカク試合だけのライブNo.2【第7回MAXバウトライト級GP二回戦】』
【日程】2025年1月31日（金）
【会場】新宿ハイジアV1
【開場】19時15分
【開演】19時30分
【最大延長】21時30分
【料金】前売り予約1500円／当日2000円
⚠️アラカクの説明はありません❗️
こちら見てきたらわかりやすいです👀
⬇️
https://youtu.be/yN9h0C5MDHM?si=PxsK3O8R8pYMOshg
ご予約⬇️
https://t.co/6qbZtl1kDF
【第7回MAXバウトライト級GP二回戦Aブロック】🚨①名前②キャッ",Imported from yt-dlp info.json: 2CpXEYXDlP8.info.json
youtube_description:youtube_ge7twvxd9yu,youtube_description,youtube_ge7twvxd9yu,【見どころ動画】第7回MAXバウトライト級GP二回戦［Bブロック第二試合］ダブド・ガブリシャンvsローリングジュニア【概要欄見て】,https://www.youtube.com/watch?v=gE7TwvXD9yU,20250118,2026-05-28T12:51:48+00:00,plain_text,0618a01abbb6461ed8c60510b288bc920d4ebbba222c0e98c4e090cc2d573c2c,"【ライブ告知】
まによんpresents
『アラカク試合だけのライブNo.2【第7回MAXバウトライト級GP二回戦】』
【日程】2025年1月31日（金）
【会場】新宿ハイジアV1
【開場】19時15分
【開演】19時30分
【最大延長】21時30分
【料金】前売り予約1500円／当日2000円
⚠️アラカクの説明はありません❗️
こちら見てきたらわかりやすいです👀
⬇️
https://youtu.be/yN9h0C5MDHM?si=PxsK3O8R8pYMOshg
ご予約⬇️
https://t.co/6qbZtl1kDF
【第7回MAXバウトライト級GP二回戦Aブロック】🚨①名前②キャッチコピー③年齢④身長⑤所属ジム⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手
Ｂブロック第二試合
🟥①ローリングJr.
②人間断頭台③28歳④186cm⑤チームハーツ⑥【5勝2敗】⑦M・H⑧2回目⑨元ネオマーキーズライト級王者⑩ランダーデビル
🆚
🟦 ①ダブド・ガブリシャン
②タックルパンツァー
③27歳④175cm⑤ブラックタワー
⑥【5勝1敗】⑦M・H⑧1回目
⑨元バイオショットライト級王者
⑩マルコフレイザー
#アラカク
#あらかく
#格闘技
#架空
#クロコップ
#MMA","【ライブ告知】
まによんpresents
『アラカク試合だけのライブNo.2【第7回MAXバウトライト級GP二回戦】』
【日程】2025年1月31日（金）
【会場】新宿ハイジアV1
【開場】19時15分
【開演】19時30分
【最大延長】21時30分
【料金】前売り予約1500円／当日2000円
⚠️アラカクの説明はありません❗️
こちら見てきたらわかりやすいです👀
⬇️
https://youtu.be/yN9h0C5MDHM?si=PxsK3O8R8pYMOshg
ご予約⬇️
https://t.co/6qbZtl1kDF
【第7回MAXバウトライト級GP二回戦Aブロック】🚨①名前②キャッ",Imported from yt-dlp info.json: gE7TwvXD9yU.info.json
youtube_description:youtube_irt8ikcjj4i,youtube_description,youtube_irt8ikcjj4i,フルファイト！第7回 MAXバウトライト級トーナメント二回戦Bブロック ダブド・ガブリシャンvsローリングジュニア,https://www.youtube.com/watch?v=IrT8IKCjj4I,20250203,2026-05-28T12:51:48+00:00,plain_text,4c38fe7104aad2067bbebf179c69e1936176f7434cf956df1afc5db70867526c,"第7回MAXバウトライト級GP二回戦Ｂブロック
🚨①名前②キャッチコピー
③年齢④身長⑤所属ジム
⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手
☆Ｂブロック第二試合
🟥①ダブド・ガブリシャン
②タックルパンツァー
③27歳④175cm⑤ブラックタワー
⑥【5勝1敗】⑦M・H⑧1回目
⑨元バイオショットライト級王者
⑩マルコフレイザー
🆚
🟦①ローリングJr.
②人間断頭台
③28歳④186cm⑤チームハーツ
⑥【5勝2敗】⑦M・H⑧2回目
⑨元ネオマーキーズライト級王者
⑩ランダーデビル
#アラカク
#あらかく
#格闘技
#架空
#クロコップ
#mma","第7回MAXバウトライト級GP二回戦Ｂブロック
🚨①名前②キャッチコピー
③年齢④身長⑤所属ジム
⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手
☆Ｂブロック第二試合
🟥①ダブド・ガブリシャン
②タックルパンツァー
③27歳④175cm⑤ブラックタワー
⑥【5勝1敗】⑦M・H⑧1回目
⑨元バイオショットライト級王者
⑩マルコフレイザー
🆚
🟦①ローリングJr.
②人間断頭台
③28歳④186cm⑤チームハーツ
⑥【5勝2敗】⑦M・H⑧2回目
⑨元ネオマーキーズライト級王者
⑩ランダーデビル
#アラカク
#あらかく
#格闘技
#架空
#クロコップ
#mma",Imported from yt-dlp info.json: IrT8IKCjj4I.info.json
youtube_description:youtube_wmvedcpqe2e,youtube_description,youtube_wmvedcpqe2e,アラカク試合だけのライブNo.2【第7回MAXバウトライト級GP二回戦】2025.1.31,https://www.youtube.com/watch?v=WmVEdcpQe2E,20250208,2026-05-28T12:51:48+00:00,plain_text,8e0aa42fe6993b9025d2bea16bd1e2ea099e11392789c0dfb7be8febda148a54,"配信ライブではないので映像や音声は悪いです❗️
雰囲気だけでも味わってください🙇‍♂️
次回は一緒に会場で爆発しましょう💥💣","配信ライブではないので映像や音声は悪いです❗️
雰囲気だけでも味わってください🙇‍♂️
次回は一緒に会場で爆発しましょう💥💣",Imported from yt-dlp info.json: WmVEdcpQe2E.info.json
youtube_description:youtube_cw2jdbvp7yq,youtube_description,youtube_cw2jdbvp7yq,【煽りV】第７回MAXバウトライト級GP二回戦,https://www.youtube.com/watch?v=CW2JdBVp7yQ,20250209,2026-05-28T12:51:48+00:00,plain_text,df17fd72737791aec232a18a1a00fc5bd82954f8bad9c6430c436e6cd5f74b0a,"第7回MAXバウトライト級GP二回戦の煽Vです！
（使用不可な曲はフリーの曲に変えてます）
#アラカク
#あらかく
#格闘技
#架空
#クロコップ
#mma","第7回MAXバウトライト級GP二回戦の煽Vです！
（使用不可な曲はフリーの曲に変えてます）
#アラカク
#あらかく
#格闘技
#架空
#クロコップ
#mma",Imported from yt-dlp info.json: CW2JdBVp7yQ.info.json
youtube_description:youtube_l5tdp1g49es,youtube_description,youtube_l5tdp1g49es,第７回MAXバウトライト級GP二回戦ダイジェスト,https://www.youtube.com/watch?v=l5tdP1g49Es,20250209,2026-05-28T12:51:48+00:00,plain_text,fbd4bbe0278cf16de65c1816d421ca43a8e6f1e407fcb1e153b7d86699d800ce,"第7回MAXバウトライト級GP二回戦全4試合のダイジェストです！
#アラカク
#あらかく
#格闘技
#架空
#クロコップ
#mma","第7回MAXバウトライト級GP二回戦全4試合のダイジェストです！
#アラカク
#あらかく
#格闘技
#架空
#クロコップ
#mma",Imported from yt-dlp info.json: l5tdP1g49Es.info.json
youtube_description:youtube_mzsxwh_pvtq,youtube_description,youtube_mzsxwh_pvtq,フルファイト！第7回 MAXバウトライト級トーナメント二回戦Aブロック イスカン・アステvsマルコ・フレイザー,https://www.youtube.com/watch?v=MZsxwh-pvtQ,20250210,2026-05-28T12:51:48+00:00,plain_text,6e7e712aa5f63e9aaca09efb7f0ea4facb78255458cbfc7de0cdf48cc441777d,"第7回MAXバウトライト級GP二回戦Aブロック
🚨①名前②キャッチコピー
③年齢④身長⑤所属ジム
⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手
☆Aブロック第二試合
🟥 ①イスカン・アステ
②ステゴロの伝説
③33歳④172cm⑤RFチームクリスタル
⑥【5勝1敗】⑦M・H⑧1回目
⑨元リアルファイトライト級王者
元グレネードライト級王者
🆚
🟦 ①マルコ・フレイザー
②逆襲の疾風レスラー
③32歳④170cm⑤ユーリンジム
⑥【9勝2敗】⑦エンペラー⑧2回目
⑨元アルバトロスライト級王者
元エンペラーライト級王者
⑩ブルーワン
#アラカク
#あらかく
#格闘技
#架空
#クロコップ
#mma","第7回MAXバウトライト級GP二回戦Aブロック
🚨①名前②キャッチコピー
③年齢④身長⑤所属ジム
⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手
☆Aブロック第二試合
🟥 ①イスカン・アステ
②ステゴロの伝説
③33歳④172cm⑤RFチームクリスタル
⑥【5勝1敗】⑦M・H⑧1回目
⑨元リアルファイトライト級王者
元グレネードライト級王者
🆚
🟦 ①マルコ・フレイザー
②逆襲の疾風レスラー
③32歳④170cm⑤ユーリンジム
⑥【9勝2敗】⑦エンペラー⑧2回目
⑨元アルバトロスライト級王者
元エンペラーライト級王者
⑩ブルーワン
#アラカク
#あらかく
#格闘技
#架空",Imported from yt-dlp info.json: MZsxwh-pvtQ.info.json
youtube_description:youtube_x1t1w3rqpb0,youtube_description,youtube_x1t1w3rqpb0,フルファイト！第7回 MAXバウトライト級トーナメント二回戦Aブロック つくりはらvsランダーデビル,https://www.youtube.com/watch?v=x1T1w3RqPb0,20250210,2026-05-28T12:51:48+00:00,plain_text,95b573320d270d49c0854304bb2a4a7e5e5a85c350d2b42be74d8ec08fb3bf76,"第7回MAXバウトライト級GP二回戦Aブロック
🚨①名前②キャッチコピー
③年齢④身長⑤所属ジム
⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手
☆Aブロック第一試合
🟥①つくりはら
②ラビット拳法伝承者
③25歳④174cm⑤バトン柔術
⑥【5勝0敗】⑦ターゲット⑧1回目
⑨元ジャパンファイトライト級王者
⑩コルト・アプロー
🆚
🟦 ①ランダーデビル
②デビル軍最強の男
③35歳④174cm⑤デビル軍
⑥【27勝5敗】⑦M・H⑧5回目
⑨現M・Hライト級王者
第5回 MAXバウトライト級トーナメント優勝
⑩ブルーワン
#アラカク
#あらかく
#格闘技
#架空
#クロコップ
#mma","第7回MAXバウトライト級GP二回戦Aブロック
🚨①名前②キャッチコピー
③年齢④身長⑤所属ジム
⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手
☆Aブロック第一試合
🟥①つくりはら
②ラビット拳法伝承者
③25歳④174cm⑤バトン柔術
⑥【5勝0敗】⑦ターゲット⑧1回目
⑨元ジャパンファイトライト級王者
⑩コルト・アプロー
🆚
🟦 ①ランダーデビル
②デビル軍最強の男
③35歳④174cm⑤デビル軍
⑥【27勝5敗】⑦M・H⑧5回目
⑨現M・Hライト級王者
第5回 MAXバウトライト級トーナメント優勝
⑩ブルーワン
#アラカク
#あらかく
#格闘技
#架空
#クロコッ",Imported from yt-dlp info.json: x1T1w3RqPb0.info.json
youtube_description:youtube_ysyzts9p7uo,youtube_description,youtube_ysyzts9p7uo,フルファイト！第7回 MAXバウトライト級トーナメント二回戦Bブロック コルト・アプローvsブルーワン,https://www.youtube.com/watch?v=YsyzTs9p7uo,20250210,2026-05-28T12:51:48+00:00,plain_text,5d9f38beae6580377de51b5278f5f655026c0a4037fe5b4b474a8e0abb2637c8,"第7回MAXバウトライト級GP二回戦Ｂブロック
🚨①名前②キャッチコピー
③年齢④身長⑤所属ジム
⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手
☆Ｂブロック第一試合
🟥①コルト・アプロー
②連覇を狙うホワイトバイパー
③39歳④175cm⑤マジシャンズ
⑥【21勝12敗】⑦エンペラー⑧5回目
⑨元エンペラーライト級王者
第6回 MAXバウトライト級トーナメント優勝
⑩ランダーデビル
🆚
🟦①ブルーワン
②皇帝ビッグウェーブ
③28歳④178cm⑤エキサイトクラス
⑥【17勝5敗】⑦エンペラー⑧5回目
⑨現エンペラーライト級王者
⑩イスカン・アステ
#アラカク
#あらかく
#格闘技
#架空
#クロコップ
#mma","第7回MAXバウトライト級GP二回戦Ｂブロック
🚨①名前②キャッチコピー
③年齢④身長⑤所属ジム
⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手
☆Ｂブロック第一試合
🟥①コルト・アプロー
②連覇を狙うホワイトバイパー
③39歳④175cm⑤マジシャンズ
⑥【21勝12敗】⑦エンペラー⑧5回目
⑨元エンペラーライト級王者
第6回 MAXバウトライト級トーナメント優勝
⑩ランダーデビル
🆚
🟦①ブルーワン
②皇帝ビッグウェーブ
③28歳④178cm⑤エキサイトクラス
⑥【17勝5敗】⑦エンペラー⑧5回目
⑨現エンペラーライト級王者
⑩イスカン・アステ
#アラカク
#あらかく",Imported from yt-dlp info.json: YsyzTs9p7uo.info.json
youtube_description:youtube_cgzqssiwtgw,youtube_description,youtube_cgzqssiwtgw,【概要欄見て】MAXバウトスペシャルワンマッチ大会見どころ動画！ダイス・ヴォルケードvsライン・デュオ,https://www.youtube.com/watch?v=cGZQsSiwTGw,20250222,2026-05-28T12:51:48+00:00,plain_text,70c563a10669036410273d6d7bfcf78c40b9ab23ae252e8b49ee8da4ba8fddc0,"【告知】
①2月27日（木）19時からこのチャンネルでアラカク試合観戦配信12でMAXバウトスペシャルワンマッチ大会をやります❗️この大会の見どころです。
② 『アラカクイズ』
【日程】2025年3月31日（土）
【会場】新宿バティオス
【開場】16時45分
【開演】17時00分
【料金】前売り予約1000円／当日1500円
アラカクのテストです！
https://tiget.net/events/380399
③まによんpresents
『アラカクライブNo.15【第７回MAXバウトライト級GP FINAL】』
【日程】2025年3月29日（土）
【会場】新宿バティオス
【開場】18時45分
【開演】19時00分
【料金】前売り予約1500円／当日2000円
アラカクの説明＆試合をパブリックビューイング！
https://t.co/rRZnmV26lo
【MAXバウトスペシャルワンマッチ大会】
🚨①名前②キャッチコピー
③年齢④身長⑤所属ジム
⑥メジャー戦績⑦主戦団体
⑧タイトル
☆ミドル級ワンマッチ
🟥 ①ダイス・ヴォルケード
②最強転校生
③ 34歳 ④190cm ⑤ＫＢMトップチーム
⑥【5勝3敗】⑦エンペラー
⑧元WKミドル級王者
WKミドル級トーナメント優勝
第一回Stand up無差別級GP準優勝
🆚
🟦①ライン・デュオ
②無し
③30歳 ④188cm ⑤クードースポーツ
⑥【1勝1敗】⑦M・H
⑧元アルバトロスミドル級王者
#アラカク
#あらかく
#格闘技
#架空
#クロコップ
#mma","【告知】
①2月27日（木）19時からこのチャンネルでアラカク試合観戦配信12でMAXバウトスペシャルワンマッチ大会をやります❗️この大会の見どころです。
② 『アラカクイズ』
【日程】2025年3月31日（土）
【会場】新宿バティオス
【開場】16時45分
【開演】17時00分
【料金】前売り予約1000円／当日1500円
アラカクのテストです！
https://tiget.net/events/380399
③まによんpresents
『アラカクライブNo.15【第７回MAXバウトライト級GP FINAL】』
【日程】2025年3月29日（土）
【会場】新宿バティオス
【開場】18時45分",Imported from yt-dlp info.json: cGZQsSiwTGw.info.json
youtube_description:youtube_7jwrin5qehm,youtube_description,youtube_7jwrin5qehm,【概要欄見て】MAXバウトスペシャルワンマッチ大会見どころ動画！かべいvsさかえだ,https://www.youtube.com/watch?v=7jWRin5QehM,20250223,2026-05-28T12:51:48+00:00,plain_text,94c78299c49adcb8c9d275246f4c3a7e09cd263cc6dcd90f3a6860c2c58195ca,"【告知】
①2月27日（木）19時からこのチャンネルでアラカク試合観戦配信12でMAXバウトスペシャルワンマッチ大会をやります❗️この大会の見どころです。
② 『アラカクイズ』
【日程】2025年3月31日（土）
【会場】新宿バティオス
【開場】16時45分
【開演】17時00分
【料金】前売り予約1000円／当日1500円
アラカクのテストです！
https://tiget.net/events/380399
③まによんpresents
『アラカクライブNo.15【第７回MAXバウトライト級GP FINAL】』
【日程】2025年3月29日（土）
【会場】新宿バティオス
【開場】18時45分
【開演】19時00分
【料金】前売り予約1500円／当日2000円
アラカクの説明＆試合をパブリックビューイング！
https://t.co/rRZnmV26lo
【MAXバウトスペシャルワンマッチ大会】
🚨①名前②キャッチコピー
③年齢④身長⑤所属ジム
⑥メジャー戦績⑦主戦団体
⑧タイトル
☆ミドル級ワンマッチ
🟥①かべい
②覇王③29歳 ④188cm ⑤チームジャパン
⑥【11勝4敗】⑦ターゲット
⑧元ジャパンファイトミドル級王者
現ターゲットミドル級王者
🆚
🟦①さかえだ
②日本ミドル級ストライキングのエース③34歳 ④180cm ⑤日本MMAチーム⑥【20勝8敗】⑦エンペラー
⑧無し
#アラカク
#あらかく
#格闘技
#架空
#クロコップ
#mma","【告知】
①2月27日（木）19時からこのチャンネルでアラカク試合観戦配信12でMAXバウトスペシャルワンマッチ大会をやります❗️この大会の見どころです。
② 『アラカクイズ』
【日程】2025年3月31日（土）
【会場】新宿バティオス
【開場】16時45分
【開演】17時00分
【料金】前売り予約1000円／当日1500円
アラカクのテストです！
https://tiget.net/events/380399
③まによんpresents
『アラカクライブNo.15【第７回MAXバウトライト級GP FINAL】』
【日程】2025年3月29日（土）
【会場】新宿バティオス
【開場】18時45分",Imported from yt-dlp info.json: 7jWRin5QehM.info.json
