filename,webpage_url,title,description,archived_at
note-n96b3975ccdad.html,https://note.com/xyz1090/n/n96b3975ccdad,第６回 MAXバウトライト級トーナメント一回戦Ａブロック試合結果｜アラカク通信のーと,第６回 MAXバウトライト級トーナメント 一回戦Ａブロック試合結果  ☆第一試合 ●パット・バミューダvs○アイス・トロン 2R1分29秒KO（グランド肘打ち）  ☆第二試合 ●さんごくvs○マルコ・フレイザー 1R4分37秒KO（左フック→パウンド）  ☆第三試合 ●ジョン・バレーvs○わく 3R0分43秒KO（左ミドルキック）  ☆第四試合 ○コルト・アプローvs●センサー・ファッジ 1R3分51秒KO（飛びヒザ蹴り）   アイス・トロン（エンペラー） マルコ・フレイザー（エンペラー） わく（ターゲット） コルト・アプロー（エンペラー） 二回戦進出‼️,2026-05-28T20:11:44
note-n9a513018f5eb.html,https://note.com/xyz1090/n/n9a513018f5eb,第６回MAXバウトライト級トーナメント二回戦試合結果｜アラカク通信のーと,第６回MAXバウトライト級トーナメント２回戦 試合結果！！  ☆第一試合 ○ランダーデビル🆚●マルコ・フレイザー （1R3分8秒　トライアングルチョーク）   ☆第二試合 ○ブルーワン🆚●アイス・トロン （1R3分24秒TKO   左フック）   ☆第三試合 ○わく🆚●ゆめろう （3R2分50秒TKO   ヒザ蹴り→パウンド）   ☆第四試合 ○コルト・アプロー🆚●フラーム・グラン （1R3分54秒　アームバー）,2026-05-28T20:11:44
note-n9bc919ac257d.html,https://note.com/xyz1090/n/n9bc919ac257d,エンペラーNo.119対戦カード｜アラカク通信のーと,エンペラーNo.119対戦カード  ☆ミドル級ワンマッチ 🟥さかえだ 35歳 180cm 日本MMAチーム 【20勝10敗】 🆚 🟦ルージュド・スターリー 36歳190cm ゴッサブトップチーム 【12勝3敗】  ☆ミドル級ワンマッチ 🟥 ダートソン 26歳 182cm チーム・ボイス 【2勝3敗】 🆚 🟦ガネルソン・シャル・ワー 27歳 186cm ソニックスポーツ 【1勝0敗】  ☆ミドル級ワンマッチ 🟥さくらい 38歳 180cm VKデリンジャー 【9勝9敗】 🆚 🟦レイ・ガシーオ 37歳 186cm サイクロンジム 【2勝4敗】  ☆ミドル級ワンマッチ 🟥アトゥリうえはら 2,2026-05-28T20:11:44
note-n9bdb012eebc7.html,https://note.com/xyz1090/n/n9bdb012eebc7,ターゲットNo.101対戦カード｜アラカク通信のーと,ターゲットNo.101対戦カード  ☆ターゲットミドル級タイトルマッチ 🟥ギタミン・アーロン 37歳 185cm VKデリンジャー 【13勝4敗】 MAXバウトヘビー級王者 現ターゲットミドル級王者 🆚 🟦おとさわ 35歳183cmゴッサブジャパン 【23勝15敗】  ☆ミドル級ワンマッチ 🟥かべい 30歳 188cm チームジャパン　 【12勝5敗】 🆚 🟦ラミーロ・コート 24歳 186cm チームフラッシュ 【メジャーデビュー戦】  ☆ミドル級ワンマッチ 🟥ザモン 28歳 181cm  エキサイトクラス 【1勝1敗】 🆚 🟦オーロラデビル 24歳 188cm デビル軍 ,2026-05-28T20:11:44
note-n9c40e3dc26df.html,https://note.com/xyz1090/n/n9c40e3dc26df,ターゲットNo.98試合結果｜アラカク通信のーと,ターゲットNo.98対戦カード  ☆ライト級ワンマッチ ●フラーム・グラン【18勝12敗】 🆚 ○だいな【5勝2敗】 （3R終了　判定2-1）   ☆ライト級ワンマッチ ○ワインセル【10勝7敗】 🆚 ●きょうない【2勝3敗】 （2R2分08秒KO　パウンド）   ☆ミドル級ワンマッチ ○おとさわ【22勝15敗】 🆚 ●ザモン【0勝1敗】 （1R3分54秒　腕ひしぎ十字固め）,2026-05-28T20:11:44
note-n9c825ffb7bef.html,https://note.com/xyz1090/n/n9c825ffb7bef,マウンテン・ヒーローズNo.37試合結果｜アラカク通信のーと,マウンテン・ヒーローズNo.37  ☆ミドル級ワンマッチ ○らんちゃーすがや【7勝2敗】 🆚 ●ライン・デュオ【1勝3敗】 （3R5分00秒　ギロチンチョーク）  ☆ミドル級ワンマッチ ●クロノ・マリーケン【9勝9敗】 🆚 ○オーシューワイルド【2勝0敗】 （3R2分55秒 KO  左アッパー→パウンド）  ☆ミドル級ワンマッチ ●トワックデビル【1勝3敗】 🆚 ○ラドフ【2勝0敗】 （1R2分22秒KO  左ボディ→パウンド）  ☆ライト級ワンマッチ 🟥ヤック・タイアット【0勝1敗】 🆚 🟦きくちぴあのせん【1勝0敗】 （1R0分45秒　ＲＮＣ）,2026-05-28T20:11:44
note-n9c82c5dfdabb.html,https://note.com/xyz1090/n/n9c82c5dfdabb,ターゲットNo.89対戦カード｜アラカク通信のーと,ターゲットNo.89対戦カード  ☆ライト級タイトルマッチ 👑フラーム・グラン 34歳 175cm チームドータ 【16勝9敗】 🆚 わく   24歳 177cm 日本MMAチーム　　　　　 【6勝1敗】   ☆ミドル級ワンマッチ ビル・ジャガー 39歳 184cm ジャガーグランド 【13勝11敗】 🆚 ミハエル・ボタルニカ 34歳 188cm  レ・ジェンド 【3勝2敗】   ☆ミドル級ワンマッチ シガー・ユーナイム 28歳190cm ワンデイジム 【メジャーデビ,2026-05-28T20:11:44
note-n9ee31e434b2a.html,https://note.com/xyz1090/n/n9ee31e434b2a,おめでとうございます🎉㊗️🎊🎂｜アラカク通信のーと,2022年7月15日 選手全員の誕生日です！！,2026-05-28T20:11:44
note-n9ffa2d8d29d4.html,https://note.com/xyz1090/n/n9ffa2d8d29d4,第５回MAXバウトミドル級トーナメント準決勝結果｜アラカク通信のーと,第５回MAXバウトミドル級トーナメント4 試合結果   ☆準決勝Aブロック ○ミサ・ウィル・ジョー🆚●さかえだ （1R2分56秒KO スープレックス→パウンド）   ☆準決勝Bブロック ●ゼット🆚○テール・ジャンク （2R0分53秒KO  肘打ち）  決勝は ミサ・ウィル・ジョー🆚テール・ジャンク,2026-05-28T20:11:44
note-na3a5e6156f2f.html,https://note.com/xyz1090/n/na3a5e6156f2f,ターゲットNo.99試合結果｜アラカク通信のーと,ターゲットNo.99  ☆ライト級ワンマッチ ○わく【10勝2敗】 🆚 ●バイソンデビル【1勝2敗】 （1R2分25秒ＫＯ　膝蹴り連打）   ☆ライト級ワンマッチ ●きょうない【2勝4敗】 🆚 ○レーサー・ガルシア【2勝1敗】 （1R2分52秒　RNC）   ☆ライト級ワンマッチ ○つおし【2勝2敗】 🆚 ●エメラルド・バンキー【1勝4敗】 （1R1分49秒ＫＯ　左アッパー→サッカーボールキック）,2026-05-28T20:11:44
note-na7a62e09f61c.html,https://note.com/xyz1090/n/na7a62e09f61c,エンペラーNo.113 試合結果｜アラカク通信のーと,エンペラーNo.113試合結果  ☆ミドル級ワンマッチ ●レイ・ガシーオ【2勝3敗】 🆚 ○ダートソン【1勝2敗】 （1R1分43秒KO   スタンドパンチ連打）   ☆ライト級ワンマッチ ●さくらい【8勝8敗】 🆚 ○クレイエル・アビソカ【1勝0敗】 （1R2分16秒KO   飛び膝蹴り→パウンド）   ☆ライト級ワンマッチ ●ゆめろう【5勝3敗】 🆚 ○ステシエン・チェット【1勝0敗】 （1R2分34秒　ダースチョーク）   ☆ライト級ワンマッチ ●ナパーム【14勝12敗】 🆚 ○パット・バミューダ【1勝1敗】 （2R2分02秒KO 左ボディ→パウンド）   ☆,2026-05-28T20:11:44
note-na86197774d5e.html,https://note.com/xyz1090/n/na86197774d5e,第６回 MAXバウトライト級トーナメント決勝｜アラカク通信のーと,第６回 MAXバウトライト級トーナメント決勝 ⬇️選手情報です⬇️  🚨①名前②キャッチコピー ③年齢④身長⑤所属ジム ⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数 ⑨タイトル   ☆決勝 ①ブルーワン ②［最恐ビッグウェーブ］ ③25歳 ④178cm ⑤ブルーワンジム ⑥【14勝4敗】⑦エンペラー ⑧3回目 ⑨元エンペラーライト級王者 🆚 ①コルト・アプロー ②［マジックバイパー］ ③36歳 ④175cm ⑤マジシャンズA ⑥【17勝10敗】⑦エンペラー ⑧4回目 ⑨元エンペラーライト級王者,2026-05-28T20:11:44
note-na8af7e0deb18.html,https://note.com/xyz1090/n/na8af7e0deb18,マウンテン・ヒーローズNo.34 対戦カード｜アラカク通信のーと,マウンテン・ヒーローズNo.34 対戦カード  ☆ヘビー級ワンマッチ 🟥テール・ジャンク 33歳 186cm  101kg  Sジム 【26勝2敗】 🆚 🟦クーラー・ジョイントン 27歳 200cm 115kg チームアイアン 【メジャーデビュー戦】 タイラントFC 8勝3敗  ☆ミドル級ワンマッチ 🟥ゼット 34歳 188cm RFチームクリスタル 【11勝5敗】 🆚 🟦ライン・デュオ 30歳 188cm クードースポーツ 【0勝1敗】  ☆ライト級ワンマッチ 🟥イスカン・アステ 33歳 172cm RFチームクリスタル 【3勝1敗】 🟦ジョン・バレー 39歳 1,2026-05-28T20:11:44
note-nab6c0086a467.html,https://note.com/xyz1090/n/nab6c0086a467,ターゲットNo.90　エンペラーNo.111合同大会対戦カード｜アラカク通信のーと,ターゲットNo.90　エンペラーNo.111合同大会  ☆ターゲットミドル級ワンマッチ おとさわ 31歳 183cm ゴッサブジャパン 【18勝13敗】 🆚 きんとき 32歳 190cm ターゲットプロジェクトチーム 【8勝8敗】   ☆ターゲットミドル級ワンマッチ シガー・ユーナイム 28歳190cm ワンデイジム 【1勝0敗】 🆚 ファン・ミール・セイバー 34歳 186cm マジシャンズ 【7勝7敗】   ☆エンペラーミドル級ワンマッチ チャールス・ブランディン 31歳 189cm オーバー,2026-05-28T20:11:44
note-nab8d74ad1a56.html,https://note.com/xyz1090/n/nab8d74ad1a56,ターゲットNo.102対戦カード｜アラカク通信のーと,ターゲットNo.102対戦カード  ☆ライト級ワンマッチ 🟥きたむら 31歳  170cm  VKデリンジャー 【20勝6敗】 🆚 🟦つくりはら 26歳  174cm  バトン柔術 【6勝2敗】  ☆ミドル級ワンマッチ 🟥シガー・ユーナイム 32歳 190cm ワンデイジム 【3勝2敗】 🆚 🟦ザモン 28歳 181cm  エキサイトクラス 【1勝2敗】  ☆ミドル級ワンマッチ 🟥ミハエル・ボタルニカ 38歳 188cm レ・ジェンド 【4勝4敗】 🆚 🟦オーロラデビル 24歳 188cm デビル軍 【1勝0敗】  ☆ミドル級ワンマッチ,2026-05-28T20:11:44
note-nac5b58ff480e.html,https://note.com/xyz1090/n/nac5b58ff480e,第7回MAXバウトライト級GP二回戦Ｂブロック対戦カード｜アラカク通信のーと,第7回MAXバウトライト級GP二回戦Ｂブロック  🚨①名前②キャッチコピー ③年齢④身長⑤所属ジム ⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手  ☆Ｂブロック第一試合 🟥①コルト・アプロー ②連覇を狙うホワイトバイパー ③39歳④175cm⑤マジシャンズ ⑥【21勝12敗】⑦エンペラー⑧5回目 ⑨元エンペラーライト級王者 第6回 MAXバウトライト級トーナメント優勝 ⑩ランダーデビル 🆚 🟦①ブルーワン ②皇帝ビッグウェーブ ③28歳④178cm⑤エキサイトクラス ⑥【17勝5敗】⑦エンペラー⑧5回目 ⑨現エンペラーライト級王者 ⑩イスカン・アステ  ☆Ｂブロ,2026-05-28T20:11:44
note-nadf56e116c17.html,https://note.com/xyz1090/n/nadf56e116c17,マウンテン・ヒーローズNo.36試合結果｜アラカク通信のーと,マウンテン・ヒーローズNo.36試合結果  ☆ミドル級ワンマッチ ○ゼット【12勝6敗】 🆚 ●ヘル・ラッサー【0勝3敗】 （3R3分13秒ＫＯ　左ハイキック）   ☆ミドル級ワンマッチ ●トルー・パルドレス【4勝5敗】 🆚 ○オーシューワイルド【1勝0敗】 （1R 3分54秒ＫＯ　左フック→パウンド）   ☆ミドル級ワンマッチ ●シェーン・ロブソン【0勝1敗】 🆚 ○ラドフ【1勝0敗】 （1R1分20秒ＫＯ　左フック）   ☆ライト級ワンマッチ ○さんごく【8勝3敗】 🆚 ●キマイラ【6勝7敗】 （1R3分20秒ＫＯ　右フック）,2026-05-28T20:11:44
note-nb2d5ed6ff53e.html,https://note.com/xyz1090/n/nb2d5ed6ff53e,第５回MAXバウトミドル級トーナメント【決勝】｜アラカク通信のーと,☆決勝  🟦①ミサ・ウィル・ジョー ②ラスボス ③36歳④185cm⑤ミサイル・ジョー ⑥【13勝1敗】⑦エンペラー⑧2回目 ⑨元キングプロレスヘビー級王者 　現エンペラーミドル級王者 　第4回MAXバウトミドル級トーナメント優勝 ⑩ブレード・アロー 🆚 🟥①テール・ジャンク ②Unknown ③ 31歳 ④186cm ⑤Sジム ⑥【24勝2敗】⑦M・H⑧4回目 ⑨現M・Hミドル級王者 　第2回、第3回MAXバウトミドル級トーナメント優勝 ⑩ミサ・ウィル・ジョー  🚨①名前②キャッチコピー ③年齢④身長⑤所属ジム ⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数 ⑨タイトル⑩戦いたい相手,2026-05-28T20:11:44
note-nb7b4be41c85c.html,https://note.com/xyz1090/n/nb7b4be41c85c,マウンテン・ヒーローズNo.28 & ターゲットNo.91 エンペラーNo.112合同大会　~ライト級祭り~｜アラカク通信のーと,マウンテン・ヒーローズNo.28 & ターゲットNo.91 エンペラーNo.112合同大会　~ライト級祭り~  🔥マウンテン・ヒーローズ🔥 ☆ストライン・カーン引退試合 ライト級ワンマッチ 🟥ストライン・カーン 46歳 173cm チームストライン 【30勝18敗】 🆚 🟦 アイス・トロン 45歳 173cm パーフェクトジム 【44勝13敗】   ☆ライト級ワンマッチ 🟥くわしお 29歳 172cm カイザーファイトチーム 【8勝5敗】 🆚 🟦ローリングjr  26歳 186cm チームハーツ 【0勝1敗】（M・Hはデビュー戦）   ☆ライト級ワンマッチ 🟥キマイラ 24歳 ,2026-05-28T20:11:44
note-nbc890e143fa9.html,https://note.com/xyz1090/n/nbc890e143fa9,マウンテン・ヒーローズNo.35試合結果｜アラカク通信のーと,マウンテン・ヒーローズNo.35  ☆ミドル級ワンマッチ ○らんちゃーすがや【6勝1敗】 🆚 ●あかそ【0勝1敗】 （1R4分19秒ＫＯ　左フック）   ☆ミドル級ワンマッチ ○クロノ・マリーケン【9勝8敗】 🆚 ●おおわださーべる【0勝1敗】 （1R2分26秒ＫＯ　左フック→パウンド）   ☆ライト級ワンマッチ ○ムラト・クツワ【2勝2敗】 🆚 ●かわかみ【0勝4敗】 （3R終了　判定2-1）,2026-05-28T20:11:44
note-nbc9d3618e052.html,https://note.com/xyz1090/n/nbc9d3618e052,ターゲットNo.102試合結果｜アラカク通信のーと,ターゲットNo.102試合結果  ☆ライト級ワンマッチ ●きたむら【20勝7敗】 🆚 ○つくりはら【7勝2敗】 （1R1分59秒　ヒールホールド）  ☆ミドル級ワンマッチ ●シガー・ユーナイム【3勝3敗】 🆚 🟦ザモン【2勝2敗】 （3R3分10秒KO  下からの蹴り上げ→パウンド）  ☆ミドル級ワンマッチ 🟥ミハエル・ボタルニカ【4勝5敗】 🆚 ○オーロラデビル【2勝0敗】 （2R0分59秒　ダースチョーク）  ☆ミドル級ワンマッチ ●サム・ラッシュ【1勝2敗】 🆚 ○わしかが【1勝0敗】 （1R2分12秒　V1アームロック）  ☆ミドル級ワンマッチ ●かぜの【0勝2敗】 ,2026-05-28T20:11:44
note-nc14b0906fad4.html,https://note.com/xyz1090/n/nc14b0906fad4,おめでとうございます🎉㊗️🎊🎂｜アラカク通信のーと,2025年7月15日 選手全員の誕生日です！！,2026-05-28T20:11:44
note-nc257025df66a.html,https://note.com/xyz1090/n/nc257025df66a,マウンテン・ヒーローズNo.40試合結果｜アラカク通信のーと,マウンテン・ヒーローズNo.40  ☆ミドル級ワンマッチ ○タイプ・ジー【3勝0敗】 🆚 ●ヘル・ラッサー【1勝4敗】 （1R1分35秒KO  パウンド連打）  ☆ミドル級ワンマッチ ○オーシューワイルド【3勝1敗】 🆚 ●ぱいそんはやし【1勝2敗】 （3R1分10秒KO  左フック→パウンド）  ☆ミドル級ワンマッチ ○ライン・デュオ【3勝3敗】 🆚 ●ジャニマード・トスパチ【1勝1敗】 （1R1分16秒KO  三日月蹴り）  ☆ミドル級ワンマッチ ●ローリングJr.【5勝5敗】 🆚 ○トワックデビル【2勝3敗】 （2R1分42秒  トライアン,2026-05-28T20:11:44
note-nc8662072da97.html,https://note.com/xyz1090/n/nc8662072da97,第5回MAXバウトミドル級ＧＰ一回戦Aグループ｜アラカク通信のーと,第5回MAXバウトミドル級ＧＰ 1回戦Aグループ  🚨①名前②キャッチコピー ③年齢④身長⑤所属ジム ⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数 ⑨タイトル⑩戦いたい相手   ☆第一試合 ①ミサ・ウィル・ジョー ②ラスボス ③年齢36歳④身長185cm⑤所属ミサイル・ジョー ⑥メジャー戦績【10勝1敗】⑦主戦団体エンペラー⑧MAXバウト2回目 ⑨元キングプロレスヘビー級王者 　現エンペラーミドル級王者 　第4回MAXバウトミドル級トーナメント優勝 ⑩ブレード・アロー 🆚 ①ヘル・ラッサー ②マイナー二冠のネオバトルモンスター ③31歳 ④191cm ⑤ツインズ ⑥,2026-05-28T20:11:44
note-nced343dbb736.html,https://note.com/xyz1090/n/nced343dbb736,エンペラーNo.118試合結果｜アラカク通信のーと,エンペラーNo.118 試合結果  ☆ライト級ワンマッチ ○マルコ・フレイザー【10勝3敗】 🆚 ●ステシエン・チェット【4勝2敗】 （3R終了　判定3-0）  ☆ミドル級ワンマッチ ●さかえだ【20勝10敗】 🆚 ○ガネルソン・シャル・ワー【1勝0敗】 （1R1分11秒ＫＯ　左ストレート→パウンド）  ☆ミドル級ワンマッチ ○ルージュド・スターリー【12勝3敗】 🆚 ●アマルド・ビュエーラ【0勝2敗】 （3R1分10秒　アームバー）  ☆ミドル級ワンマッチ ○ダイス・ヴォルケード 35歳 190cm ＫＢMトップチーム 【7勝3敗】 🆚 ●バルバード・ブワーズ 2,2026-05-28T20:11:44
note-nd3a822943870.html,https://note.com/xyz1090/n/nd3a822943870,マウンテン・ヒーローズNo.36対戦カード｜アラカク通信のーと,マウンテン・ヒーローズNo.36  ☆ミドル級ワンマッチ 🟥ゼット 34歳 188cm RFチームクリスタル 【11勝6敗】 🆚 🟦ヘル・ラッサー 33歳 191cm ツインズ 【0勝2敗】  ☆ミドル級ワンマッチ 🟥トルー・パルドレス 27歳 190cm マジシャンズ 【4勝4敗】 🆚 🟦 オーシューワイルド 26歳 184cm  チームオーシュー 【メジャーデビュー戦】  ☆ミドル級ワンマッチ 🟥シェーン・ロブソン 28歳 201cm パンチャースポーツ 【メジャーデビュー戦】 🆚 🟦ラドフ 30歳 183cm チームカーリン 【メジャーデビュー戦】 元コールズヘビー級王,2026-05-28T20:11:44
note-nd70f3ea8e21b.html,https://note.com/xyz1090/n/nd70f3ea8e21b,マウンテン・ヒーローズNo.35対戦カード｜アラカク通信のーと,マウンテン・ヒーローズNo.35対戦カード   ☆ミドル級ワンマッチ 🟥らんちゃーすがや 29歳 185cm コミックファイト倶楽部 【5勝1敗】 🆚 🟦あかそ 31歳 182cm せみおかトレーニング 【メジャーデビュー戦】  ☆ミドル級ワンマッチ 🟥 クロノ・マリーケン 30歳 183cm チームパウルソン 【8勝8敗】 🆚 🟦おおわださーべる 26歳 188cm コミックファイト倶楽部 【メジャーデビュー戦】  ☆ライト級ワンマッチ 🟥 ムラト・クツワ 31歳 176cm KBMトップチーム 【1勝2敗】 🆚 🟦かわかみ 33歳 178cm 日本柔術協会 【0勝3敗】,2026-05-28T20:11:44
note-nd7936059d9ed.html,https://note.com/xyz1090/n/nd7936059d9ed,第５回MAXバウトミドル級トーナメント８　試合結果｜アラカク通信のーと,第５回MAXバウトミドル級トーナメント８　試合結果   ☆Aブロック第一試合 ●クロノ・マリーケン🆚○さかえだ （1R2分14秒　チョークスリーパー）    ☆Ａブロック第二試合 ○ミサ・ウィル・ジョー🆚●ダイス・ヴォルケード（3R3分48秒　ノースサウスチョーク）   ☆Ｂブロック第一試合 ●ルージュド・スターリー🆚○テール・ジャンク （2R3分12秒KO  バックスピンキック→パウンド）   ☆Ｂブロック第二試合 ○ゼット🆚●かべい （3R終了 判定2-1）   ☆準決勝 さかえだ🆚ミサ・ウィル・ジョー  テール・ジャンク🆚ゼット,2026-05-28T20:11:44
note-ndbe7c7364326.html,https://note.com/xyz1090/n/ndbe7c7364326,エンペラーNo.114対戦カード｜アラカク通信のーと,エンペラーNo.114対戦カード   ☆ミドル級ワンマッチ 🟥チャールス・ブランディン 33歳189cmオーバースロージム 【3勝4敗】 🆚 🟦さかえだ 33歳 180cm 日本MMAチーム 【18勝8敗】  ☆ミドル級ワンマッチ 🟥ダイス・ヴォルケード 33歳 190cm ＫＢMトップチーム 【4勝2敗】 　元WKミドル級王者 　WKミドル級トーナメント優勝 🆚 🟦ダートソン 24歳 182cm チーム・ボイス 【1勝2敗】  ☆ライト級ワンマッチ 🟥クレイエル・アビソカ 27歳 174cm テスジム 【1勝0敗】 🆚 🟦ステシエン・チェット 23歳 175cm カイザーアスリート ,2026-05-28T20:11:44
note-ndecd8772f601.html,https://note.com/xyz1090/n/ndecd8772f601,第６回 MAXバウトライト級トーナメント準決勝結果｜アラカク通信のーと,第６回 MAXバウトライト級トーナメント準決勝結果  ☆第一試合 ●ランダーデビル 🆚 ○ブルーワン  （3R終了判定2-1）  ☆第二試合 ●わく 🆚 ○コルト・アプロー  （1R1分57秒KO  右フック）   ☆決勝 ブルーワン🆚コルト・アプロー,2026-05-28T20:11:44
note-ne16015350a06.html,https://note.com/xyz1090/n/ne16015350a06,第7回MAXバウトライト級GP二回戦Aブロック対戦カード｜アラカク通信のーと,第7回MAXバウトライト級GP二回戦Aブロック  🚨①名前②キャッチコピー ③年齢④身長⑤所属ジム ⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手  ☆Aブロック第一試合 🟥①つくりはら ②ラビット拳法伝承者 ③25歳④174cm⑤バトン柔術 ⑥【5勝0敗】⑦ターゲット⑧1回目 ⑨元ジャパンファイトライト級王者 ⑩コルト・アプロー 🆚 🟦 ①ランダーデビル ②デビル軍最強の男 ③35歳④174cm⑤デビル軍 ⑥【27勝5敗】⑦M・H⑧5回目 ⑨現M・Hライト級王者 第5回 MAXバウトライト級トーナメント優勝 ⑩ブルーワン   ☆Aブロック第二試合 🟥 ①イスカン,2026-05-28T20:11:44
note-nea973af387f1.html,https://note.com/xyz1090/n/nea973af387f1,マウンテン・ヒーローズNo.38試合結果｜アラカク通信のーと,マウンテン・ヒーローズNo.38試合結果  ☆M・Hミドル級タイトルマッチ 🟥ゼット 35歳 188cm RFチームクリスタル 【13勝6敗】 🆚 🟦らんちゃーすがや 30歳 185cm コミックファイト倶楽部 【7勝3敗】 （2R1分53秒KO  パンチ連打） ゼットが第二代マウンテン・ヒーローズミドル級王者👑  ☆ミドル級ワンマッチ 🟥ラドフ 31歳 183cm チームカーリン 【3勝0敗】 🆚 🟦オーシューワイルド 27歳 184cm  チームオーシュー 【2勝1敗】 （1R1分45秒KO  左フック）  ☆ミドル級ワンマッチ ●ローリングJr. 2,2026-05-28T20:11:44
note-neffcc3305fb5.html,https://note.com/xyz1090/n/neffcc3305fb5,第６回 MAXバウトライト級トーナメント一回戦　Ａブロック｜アラカク通信のーと,🚨 第6回MAXバウトライト級トーナメント出場選手 ①名前②キャッチコピー ③年齢④身長⑤所属ジム ⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数 ⑨タイトル   ☆第一試合 ①パット・バミューダ  ②［ファントムの鬼才］ ③32歳 ④173cm ⑤バルカンジム ⑥【メジャー戦績無し】⑦ファントム⑧1回目 ⑨現ファントムライト級王者 🆚 ①アイス・トロン  ②［ミスターエンペラー］ ③44歳 ④173cm ⑤パーフェクトジム ⑥【42勝12敗】⑦エンペラー ⑧6回目 ⑨元エンペラーライト級,2026-05-28T20:11:44
note-nf1567c13c0cc.html,https://note.com/xyz1090/n/nf1567c13c0cc,マウンテン・ヒーローズNo.27｜アラカク通信のーと,M・H No.27対戦カード  ☆ミドル級ワンマッチ（ノンタイトル） テール・ジャンク 30歳 186cm Sジム 【20勝2敗】 🆚 ライン・デュオ 27歳 188cm クードースポーツ 【メジャー初参戦】   ☆ミドル級ワンマッチ ギタミン・アーロン 35歳 185cm VKデリンジャー 【11勝3敗】 🆚 ゼット 31歳 188cm RFチームクリスタル 【8勝3敗】   ☆ミドル級ワンマッチ トルー・パルドレス 24歳 190cm マジシャンズC 【4勝1敗】 🆚 クロノ・マリー,2026-05-28T20:11:44
note-nf311a5b3c239.html,https://note.com/xyz1090/n/nf311a5b3c239,エンペラーNo.115対戦カード｜アラカク通信のーと,エンペラーNo.115対戦カード  ☆エンペラーライト級タイトルマッチ 🟥マルコ・フレイザー【王者】 31歳170cm ユーリンジム 【6勝1敗】防衛① ・10代目エンペラーライト級王者 🆚 🟦ブルーワン 27歳 178cm エキサイトクラス 【15勝5敗】 ・7代目エンペラーライト級王者 ・第6回MAXバウトライト級GP準優勝  ☆ライト級ワンマッチ 🟥コルト・アプロー ③38歳 175cm マジシャンズ 【18勝12敗】 🆚 🟦パット・バミューダ 34歳 173cm バルカンジム 【1勝1敗】  ☆ライト級ワンマッチ 🟥 さくらい 36歳 1,2026-05-28T20:11:44
note-nf5c664e46dfb.html,https://note.com/xyz1090/n/nf5c664e46dfb,第5回MAXバウトミドル級トーナメント決勝　結果｜アラカク通信のーと,第5回MAXバウトミドル級トーナメント ☆決勝戦 ●ミサ・ウィル・ジョー🆚○テール・ジャンク （1R3分47秒KO スタンドパンチ連打→膝蹴り）  第5回MAXバウトミドル級トーナメント優勝 🏆テール・ジャンク🏆 【25勝2敗】 第2回、3回、5回MAXバウトミドル級トーナメント優勝 現M・Hミドル級王者,2026-05-28T20:11:44
note-nf8bb05b44038.html,https://note.com/xyz1090/n/nf8bb05b44038,ターゲットNo.96対戦カード｜アラカク通信のーと,ターゲットNo.96  ☆ミドル級王座決定戦 🟥おとさわ 33歳 183cm ゴッサブジャパン 【21勝14敗】 🆚 🟦かべい 28歳 188cm チームジャパン　 【10勝4敗】  ☆ライト級ワンマッチ 🟥フラーム・グラン 36歳 175cm チームドータ 【17勝10敗】 元ターゲットライト級王者 🆚 🟦きたむら 29歳170cm vkデリンジャー 【17勝5敗】  ☆ライト級ワンマッチ 🟥だいな 23歳 177cm ターゲットPJ 【2勝2敗】 🆚 🟦つおし 33歳170cmチームドタバタ 【1勝1敗】,2026-05-28T20:11:44
note-nf98ad24ec6fb.html,https://note.com/xyz1090/n/nf98ad24ec6fb,マウンテン・ヒーローズNo.37｜アラカク通信のーと,マウンテン・ヒーローズNo.37  ☆ミドル級ワンマッチ 🟥らんちゃーすがや 30歳 185cm コミックファイト倶楽部 【6勝2敗】 🆚 🟦ライン・デュオ 31歳 188cm クードースポーツ 【1勝2敗】  ☆ミドル級ワンマッチ 🟥クロノ・マリーケン 31歳 183cm チームパウルソン 【9勝8敗】 🆚 🟦オーシューワイルド 27歳 184cm  チームオーシュー 【1勝0敗】  ☆ミドル級ワンマッチ 🟥トワックデビル 27歳 192cm デビル軍 【1勝2敗】 🆚 🟦ラドフ 31歳 183cm チームカーリン 【1勝0敗】  ☆ライト級ワンマッチ 🟥ヤック・タイアット,2026-05-28T20:11:44
