display_id,webpage_url,fulltitle,uploader,upload_date,duration_string,view_count,like_count,description,archived_at
4A-ucJFzWrA,https://www.youtube.com/watch?v=4A-ucJFzWrA,Full Fight！第５回 MAXバウトミドル級トーナメント一回戦Ｂブロック　クロノ・マリーケンvsギタミン・アーロン,アラカク通信,20220911,10:40,235,10,"🥊第5回MAXバウトミドル級ＧＰ
1回戦Bグループ


☆第四試合
①クロノ・マリーケン
②情無しヒットマン
③ 28歳 ④183cm ⑤チームパウルソン
⑥【7勝5敗】⑦M・H⑧2回目
⑨元ケンカFCミドル級王者
⑩ギタミン・アーロン
🆚
①ギタミン・アーロン
②影の実力者
③ 36歳 ④185cm ⑤VKデリンジャー
⑥【12勝3敗】⑦M・H⑧3回目
⑨MAXバウトヘビー級総当たりマッチ優勝
⑩テール・ジャンク



🚨①名前②キャッチコピー
③年齢④身長⑤所属ジム
⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数
⑨タイトル⑩戦いたい相手



#格闘技
#アラカク
#家格",2026-05-28T20:11:42
4D8cgCSgpkI,https://www.youtube.com/watch?v=4D8cgCSgpkI,Full Fight！ランダーデビルvsさんごく マウンテン・ヒーローズNo.30 ライト級タイトルマッチ,アラカク通信,20231201,18:35,21,,"マウンテン・ヒーローズNo.30

☆ライト級タイトルマッチ
🟥👑 ランダーデビル
35歳 174cm デビル軍
【24勝5敗】
🆚
🟦 さんごく
30歳 168cm チームジャパン
【6勝1敗】


#アラカク 
#あらかく 
#格闘技 
#架空 
#クロコップ",2026-05-28T20:11:42
4Rgh2fs6rP8,https://www.youtube.com/watch?v=4Rgh2fs6rP8,【煽りＶのみ】わくvsつくりはら ターゲットNo.100 ライト級タイトルマッチ,アラカク通信,20250628,1:58,82,1,"【告知】
2025年07月26日(土)
アラカク説明なし試合だけのライブNo.3
ご予約🎫⬇️ 
tiget.net/events/408059


☆アラカクなに？って方へ！
これが一番わかりやすいです⬇️
バキ童チャンネル（アラカクの説明）
https://youtu.be/VDwwo72yU9s?si=XgCzRF5_4IQmQ6-0
＊アラカクのチャンネル【アラカク通信】はバキ童チャンネル見た後の方がおすすめです🙇‍♂️



ターゲットNo.100
☆ターゲットライト級タイトルマッチ
🟥わく
27歳177cm日本MMAチーム
【10勝2敗】
現ターゲットライト級王者
🆚
🟦 つくりはら
25歳174cmバトン柔術
【5勝1敗】


#アラカク
#あらかく
#格闘技
#架空
#クロコップ
#mma",2026-05-28T20:11:42
4TzgvgX7cG8,https://www.youtube.com/watch?v=4TzgvgX7cG8,【概要欄見て】MAXバウトスペシャルワンマッチ大会見どころ動画！ミサ・ウィル・ジョーvsルージュド・スターリー,アラカク通信,20250224,7:47,42,2,"【告知】
①2月27日（木）19時からこのチャンネルでアラカク試合観戦配信12でMAXバウトスペシャルワンマッチ大会をやります❗️この大会の見どころです。


② 『アラカクイズ』
【日程】2025年3月31日（土）
【会場】新宿バティオス
【開場】16時45分
【開演】17時00分
【料金】前売り予約1000円／当日1500円
アラカクのテストです！
https://tiget.net/events/380399


③まによんpresents
『アラカクライブNo.15【第７回MAXバウトライト級GP FINAL】』
【日程】2025年3月29日（土）
【会場】新宿バティオス
【開場】18時45分
【開演】19時00分
【料金】前売り予約1500円／当日2000円
アラカクの説明＆試合をパブリックビューイング！
https://t.co/rRZnmV26lo



【MAXバウトスペシャルワンマッチ大会】

🚨①名前②キャッチコピー
③年齢④身長⑤所属ジム
⑥メジャー戦績⑦主戦団体
⑧タイトル

☆ミドル級ワンマッチ
🟥 ①ミサ・ウィル・ジョー
②ラスボス
③38歳④185cm⑤ミサイル・ジョー
⑥【12勝2敗】⑦エンペラー
⑧元キングプロレスヘビー級王者
　現エンペラーミドル級王者
　第4回MAXバウトミドル級GP優勝
🆚
🟦 ①ルージュド・スターリー
②柔術ミステリー
③35歳④190cm⑤ゴッサブトップチーム
⑥【11勝2敗】⑦エンペラー
⑧元ターゲットミドル級王者


#アラカク
#あらかく
#格闘技
#架空
#クロコップ
#mma",2026-05-28T20:11:42
4bNohT7mgWw,https://www.youtube.com/watch?v=4bNohT7mgWw,Full Fight！第7回 MAXバウトライト級トーナメント一回戦Aブロック ランダーデビルvsキマイラ,アラカク通信,20241007,7:49,35,,"第7回MAXバウトライト級GP一回戦Aブロック

🚨①名前②キャッチコピー
③年齢④身長⑤所属ジム
⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手


☆第一試合
🟥①ランダーデビル
②デビル軍最強の男
③35歳④174cm⑤デビル軍
⑥【26勝5敗】⑦M・H⑧5回目
⑨現M・Hライト級王者
第5回 MAXバウトライト級トーナメント優勝
⑩ブルーワン
🆚
🟦①キマイラ
②ケンカ幻獣
③26歳④170cm⑤チームボイス
⑥ 【6勝5敗】 ⑦M・H⑧2回目
⑨なし
⑩くわしお


#アラカク 
#あらかく
#格闘技
#架空 
#クロコップ
#mma",2026-05-28T20:11:42
4cbCymlY7MA,https://www.youtube.com/watch?v=4cbCymlY7MA,ダイス・ヴォルケードvs ライン・デュオ【Full Fight！MAXバウトミドル級スペシャルワンマッチ】,アラカク通信,20250308,4:45,128,6,"MAXバウトスペシャルワンマッチ大会

🚨①名前②キャッチコピー
③年齢④身長⑤所属ジム
⑥メジャー戦績⑦主戦団体
⑧タイトル


☆ミドル級ワンマッチ
🟥 ①ダイス・ヴォルケード
②最強転校生
③ 34歳 ④190cm ⑤ＫＢMトップチーム
⑥【5勝3敗】⑦エンペラー
⑧元WKミドル級王者
　WKミドル級トーナメント優勝
　第一回Stand up無差別級GP準優勝
🆚
🟦①ライン・デュオ
②無し
③30歳 ④188cm ⑤クードースポーツ
⑥【1勝1敗】⑦M・H
⑧元アルバトロスミドル級王者


#アラカク
#あらかく
#格闘技 
#架空
#クロコップ
#mma",2026-05-28T20:11:42
4hk-8kwCXAo,https://www.youtube.com/watch?v=4hk-8kwCXAo,Full Fight！クロノ・マリーケンvsオーシューワイルド　マウンテン・ヒーローズNo.37 ミドル級ワンマッチ,アラカク通信,20250902,19:01,75,,"マウンテン・ヒーローズNo.37

☆ミドル級ワンマッチ
🟥クロノ・マリーケン31歳 183cm チームパウルソン【9勝8敗】
🆚
🟦オーシューワイルド
27歳 184cm  チームオーシュー
【1勝0敗】

#アラカク
#あらかく
#格闘技 
#架空
#クロコップ
#mma",2026-05-28T20:11:42
54kwDQYjOA8,https://www.youtube.com/watch?v=54kwDQYjOA8,【煽り映像】マルコ・フレイザーvsブルーワン,アラカク通信,20240406,3:19,60,3,"試合はこちら⬇️
https://youtu.be/qwxSvGTScqE?si=vkcLF-XuYH6NpSOA


エンペラーNo.115

☆エンペラーライト級タイトルマッチ
🟥マルコ・フレイザー【王者】
31歳170cm ユーリンジム
【6勝1敗】防衛①
🆚
🟦ブルーワン
27歳 178cm エキサイトクラス
【15勝5敗】


#アラカク 
#あらかく
#格闘技
 #架空 
#クロコップ
#mma",2026-05-28T20:11:42
574ikYAzfj4,https://www.youtube.com/watch?v=574ikYAzfj4,【マルコ・フレイザーvsダブド・ガブリシャン】MAXバウトライト級スペシャルワンマッチ【クロコップ荒木の実況付き】Full Fight！！,アラカク通信,20251103,19:57,33,,"荒木の実況付きFull Fight！

MAXバウトスペシャルワンマッチ大会No.2

🚨①名前②キャッチコピー
③年齢④身長⑤所属ジム
⑥メジャー戦績⑦主戦団体⑧タイトル


☆ライト級スペシャルワンマッチ
🟥①マルコ・フレイザー②鋼の疾風レスラー③33歳④170cm⑤ユーリンジム⑥【10勝3敗】⑦エンペラー⑧元アルバトロスライト級王者元エンペラーライト級王者
🆚
🟦①ダブド・ガブリシャン
②タックルパンツァー
③28歳④175cm⑤ブラックタワー
⑥【6勝2敗】⑦M・H
⑧元バイオショットライト級王者 ☆ライト級スペシャルワンマッチ


【アラカク知らない人へ】

①アラカクなに？って方へ！
これが一番わかりやすいです⬇️
バキ童チャンネル（アラカクの説明）
https://youtu.be/VDwwo72yU9s?si=XgCzRF5_4IQmQ6-0

＊アラカクのチャンネル【アラカク通信】はバキ童チャンネル見た後の方がおすすめです🙇‍♂️


②アラカク説明ありのライブ！
最初の1時間アラカクの説明してます！！ 
お笑いライブとしても最高です✨ 
 
アラカクライブNo.13
https://youtu.be/Q950wPcZuME?si=atMxlniH5Ybi655A 

アラカクライブNo.14
https://youtu.be/yN9h0C5MDHM?si=LV0FvalW9NmZZ8iB 

アラカクライブNo.15
https://youtu.be/bRsV2jPffak?si=b-Z4btMU_Xu2BMrl


#アラカク #あらかく #格闘技 #架空 #クロコップ #mma",2026-05-28T20:11:42
5Zxi7YO4QzM,https://www.youtube.com/watch?v=5Zxi7YO4QzM,Full Fight！ダートソンvsアトゥリうえはら エンペラーNo.115 ミドル級ワンマッチ,アラカク通信,20240330,6:54,89,1,"エンペラーNo.115

☆ミドル級ワンマッチ
🟥ダートソン
24歳 182cm チーム・ボイス
【1勝3敗】
🆚
🟦アトゥリうえはら
24歳 186cm パーフェクトジム
【1勝1敗】


#アラカク 
#あらかく
#格闘技
 #架空 
#クロコップ
#mma",2026-05-28T20:11:42
5dmaFndwhXg,https://www.youtube.com/watch?v=5dmaFndwhXg,【ダートソンvsガネルソン・シャル・ワー】エンペラーNo.119ミドル級ワンマッチ（クロコップ荒木の実況付きFull Fight！！）,アラカク通信,20251214,5:46,45,2,"エンペラーNo.119

☆ミドル級ワンマッチ
🟥 ダートソン26歳 182cm チーム・ボイス【2勝3敗】
🆚
🟦ガネルソン・シャル・ワー
27歳 186cm ソニックスポーツ【1勝0敗】


#アラカク #あらかく #格闘技 #架空 #クロコップ #mma",2026-05-28T20:11:42
5nKFuM9CzQg,https://www.youtube.com/watch?v=5nKFuM9CzQg,Full Fight！ステシエン・チェットvsゆめろう エンペラーNo.113 ライト級ワンマッチ,アラカク通信,20230612,5:15,54,1,"エンペラーNo.113


☆ライト級ワンマッチ
🟥ゆめろう
28歳 173cm ゴッサブジャパン
【5勝2敗】
🆚
🟦ステシエン・チェット
22歳 175cm カイザーアスリート
【メジャーデビュー戦】


#アラカク 
#ARAKAKU 
#格闘技 
#架空 
#クロコップ",2026-05-28T20:11:42
5zBvriy_62w,https://www.youtube.com/watch?v=5zBvriy_62w,Full Fight！おとさわvsかべい ターゲットNo.87  ターゲットミドル級王座決定戦,アラカク通信,20240601,14:35,100,9,"ターゲットNo.96

☆ミドル級王座決定戦
🟥おとさわ
33歳 183cm ゴッサブジャパン
【21勝14敗】
🆚
🟦かべい28歳 188cm チームジャパン　
【10勝4敗】


#アラカク
 #あらかく
#格闘技
#架空
 #クロコップ
#MMA",2026-05-28T20:11:42
6Cc4iYH_EJY,https://www.youtube.com/watch?v=6Cc4iYH_EJY,Full Fight！第7回 MAXバウトライト級トーナメント一回戦Bブロック マルコ・フレイザーvsワインセル,アラカク通信,20241007,14:26,51,1,"第7回MAXバウトライト級GP一回戦Bブロック

🚨①名前②キャッチコピー
③年齢④身長⑤所属ジム
⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手


☆第二試合
🟥①マルコ・フレイザー
②逆襲の疾風レスラー
③32歳④170cm⑤ユーリンジム
⑥【8勝2敗】⑦エンペラー⑧2回目
⑨元アルバトロスライト級王者
元エンペラーライト級王者
⑩ブルーワン
🆚
🟦①ワインセル
②熟成ナックルパート
③32歳④165cm⑤ワインセルジム
⑥【10勝7敗】⑦ターゲット⑧3回目
⑨元バトルモードライト級王者
⑩ランダーデビル



#アラカク 
#あらかく
#格闘技
#架空 
#クロコップ
#mma",2026-05-28T20:11:42
6DZR7XpetLw,https://www.youtube.com/watch?v=6DZR7XpetLw,アラカク抜き打ちテスト【前編】,アラカク通信,20210707,12:35,155,10,"今年の3月ぐらいにアラカクファミリーにアラカク抜き打ちテスト出してみました。【アラカクイズ】

アラカクを知ってる人にアラカクを話して見た！の動画よりだいぶ前に撮ってます。



ARAKAKUファミリー⬇️

ヒガ2000Twitter
https://mobile.twitter.com/higasanblack

トッキブツ太田Twitter
https://mobile.twitter.com/tokki_ota 

蟹パーティー鈴木Twitter
https://mobile.twitter.com/zuwai_suzuki 


アラカク知ってる人にアラカクのこと話してみた⬇️
https://youtu.be/WvN2b1O8SGA



【荒木の架空の格闘技=ARAKAKU】

ARAKAKUが始まります。

ARAKAKUとは何かをこのYouTubeチャンネルで知ってもらえたら嬉しいです🥊

ARAKAKU note
https://note.com/xyz1090

ARAKAKU Twitter
https://mobile.twitter.com/ARAKAKU1



ケイダッシュステージ所属の芸人でもあります。
【クロコップ】
にんじゃりばんばん⬇️
https://youtu.be/IY1WaJ22vP0
空手家の子⬇️
https://youtu.be/RSdWBnQvynU

クロコップ荒木Twitter
https://mobile.twitter.com/@crocoparaki 

#アラカク
#架空
#アラカクイズ",2026-05-28T20:11:42
7SU1LYzlExI,https://www.youtube.com/watch?v=7SU1LYzlExI,Full Fight！ヘル・ラッサーvsテール・ジャンク マウンテンヒーローズNo.29特別試合 ミドル級タイトルマッチ,アラカク通信,20230903,5:35,118,5,"マウンテン・ヒーローズNo.29特別試合
🚨①名前②キャッチコピー
③年齢④身長⑤所属ジム
⑥メジャー戦績⑦タイトル


☆ミドル級タイトルマッチ
［王者］
①テール・ジャンク②Unknown③ 32歳 ④186cm ⑤Sジム⑥【25勝2敗】⑦現M・Hミドル級王者　第2回、第3回、第5回MAXバウトミドル級トーナメント優勝
🆚
［挑戦者］
①ヘル・ラッサー②マイナー二冠のネオバトルモンスター③31歳 ④191cm ⑤ツインズ⑥【0勝1敗】⑦現ネオマーキーズミドル級王者　元バトルモードミドル級王者


#アラカク 
#ARAKAKU 
#格闘技
 #架空 
#クロコップ",2026-05-28T20:11:42
7jWRin5QehM,https://www.youtube.com/watch?v=7jWRin5QehM,【概要欄見て】MAXバウトスペシャルワンマッチ大会見どころ動画！かべいvsさかえだ,アラカク通信,20250223,6:45,35,2,"【告知】
①2月27日（木）19時からこのチャンネルでアラカク試合観戦配信12でMAXバウトスペシャルワンマッチ大会をやります❗️この大会の見どころです。


② 『アラカクイズ』
【日程】2025年3月31日（土）
【会場】新宿バティオス
【開場】16時45分
【開演】17時00分
【料金】前売り予約1000円／当日1500円
アラカクのテストです！
https://tiget.net/events/380399


③まによんpresents
『アラカクライブNo.15【第７回MAXバウトライト級GP FINAL】』
【日程】2025年3月29日（土）
【会場】新宿バティオス
【開場】18時45分
【開演】19時00分
【料金】前売り予約1500円／当日2000円
アラカクの説明＆試合をパブリックビューイング！
https://t.co/rRZnmV26lo



【MAXバウトスペシャルワンマッチ大会】

🚨①名前②キャッチコピー
③年齢④身長⑤所属ジム
⑥メジャー戦績⑦主戦団体
⑧タイトル

☆ミドル級ワンマッチ
🟥①かべい
②覇王③29歳 ④188cm ⑤チームジャパン　
⑥【11勝4敗】⑦ターゲット
⑧元ジャパンファイトミドル級王者
現ターゲットミドル級王者
🆚
🟦①さかえだ
②日本ミドル級ストライキングのエース③34歳 ④180cm ⑤日本MMAチーム⑥【20勝8敗】⑦エンペラー
⑧無し


#アラカク
#あらかく
#格闘技
#架空
#クロコップ
#mma",2026-05-28T20:11:42
